Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
1,Francesco Acerbi,it ITA,DF,it Inter,37-326,1988,2,2,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,Matches
2,Joshua Acheampong,eng ENG,DF,eng Chelsea,19-242,2006,4,1,151,1.7,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1,11,3,0,0,0,0,0,0.01,0.1,0.11,0.01,0.11,Matches
3,Elias Achouri,tn TUN,MF,dk FC Copenhagen,26-326,1999,5,3,300,3.3,1,1,2,1,0,0,1,0,0.2,0.2,0.7,0.9,11,9,20,0.3,0.3,0.6,0.3,0.6,0.05,0.2,0.26,0.05,0.26,Matches
4,Tosin Adarabioyo,eng ENG,DF,eng Chelsea,28-100,1997,4,3,240,2.7,0,0,0,0,0,0,1,0,0,0,0.2,0.2,1,9,0,0,0,0,0,0,0,0.07,0.07,0,0.07,Matches
5,Emmanuel Addai,gh GHA,FW,az Qaraba?,24-154,2001,6,2,321,3.6,1,0,1,1,0,0,0,0,0.6,0.6,0.8,1.5,14,13,22,0.28,0,0.28,0.28,0.28,0.17,0.23,0.41,0.17,0.41,Matches
6,Karim Adeyemi,de GER,MF,de Dortmund,23-349,2002,5,4,346,3.8,2,2,4,2,0,0,2,0,1.4,1.4,0.5,1.9,17,11,40,0.52,0.52,1.04,0.52,1.04,0.37,0.13,0.5,0.37,0.5,Matches
7,Vasilije Adži?,me MNE,MF,it Juventus,19-235,2006,5,1,103,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,7,4,0,0,0,0,0,0.18,0.05,0.23,0.18,0.23,Matches
8,Nayef Aguerd,ma MAR,DF,fr Marseille,29-278,1996,4,4,360,4,0,0,0,0,0,0,2,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,Matches
9,Honest Ahanor,it ITA,DF,it Atalanta,17-313,2008,4,2,206,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,3,5,1,0,0,0,0,0,0.04,0.02,0.06,0.04,0.06,Matches
10,Rayan Aït-Nouri,dz ALG,DF,eng Manchester City,24-210,2001,2,1,50,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
11,Manuel Akanji,ch SUI,DF,it Inter,30-167,1995,6,3,349,3.9,0,0,0,0,0,0,0,0,0,0,0.1,0.1,4,17,0,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches
12,Nathan Aké,nl NED,DF,eng Manchester City,30-318,1995,3,1,105,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,3,10,1,0,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
13,Yunus Akgün,tr TUR,"FW,MF",tr Galatasaray,25-179,2000,4,3,248,2.8,2,0,2,2,0,0,0,0,0.7,0.7,0.5,1.2,6,10,16,0.73,0,0.73,0.73,0.73,0.24,0.18,0.42,0.24,0.42,Matches
14,Ilias Akhomach,ma MAR,MF,es Villarreal,21-261,2004,4,0,84,0.9,0,2,2,0,0,0,2,0,0,0,0.7,0.7,2,1,22,0,2.14,2.14,0,2.14,0,0.75,0.75,0,0.75,Matches
15,Maghnes Akliouche,fr FRA,"MF,FW",fr Monaco,23-311,2002,6,6,522,5.8,0,2,2,0,0,1,0,0,2.1,1.3,1.3,2.6,13,34,37,0,0.34,0.34,0,0.34,0.36,0.22,0.59,0.23,0.45,Matches
16,David Alaba,at AUT,DF,es Real Madrid,33-192,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Matches
17,Gerald Alders,nl NED,DF,nl Ajax,20-240,2005,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Matches
18,Haitam Aleesami,no NOR,DF,no Bodø/Glimt,34-155,1991,5,5,368,4.1,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,5,13,4,0.24,0,0.24,0.24,0.24,0.13,0.03,0.16,0.13,0.16,Matches
19,Trent Alexander-Arnold,eng ENG,DF,es Real Madrid,27-087,1998,3,2,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
20,Alisson,br BRA,GK,eng Liverpool,33-092,1992,3,3,235,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
21,Thiago Almada,ar ARG,MF,es Atlético Madrid,24-251,2001,3,0,62,0.7,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,0,4,12,0,0,0,0,0,0.62,0.12,0.73,0.62,0.73,Matches
22,Bar?? Alper Y?lmaz,tr TUR,"FW,MF",tr Galatasaray,25-224,2000,6,5,463,5.1,0,0,0,0,0,0,1,0,1.1,1.1,0.7,1.8,16,12,37,0,0,0,0,0,0.21,0.14,0.35,0.21,0.35,Matches
23,Julián Álvarez,ar ARG,FW,es Atlético Madrid,25-336,2000,5,5,449,5,4,2,6,3,1,1,0,0,3.4,2.8,2.2,4.9,13,17,24,0.8,0.4,1.2,0.6,1,0.69,0.44,1.13,0.55,0.99,Matches
24,Aurele Amenda,ch SUI,DF,de Eint Frankfurt,22-155,2003,4,1,135,1.5,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,Matches
25,Michael Amir Murillo,pa PAN,DF,fr Marseille,29-325,1996,5,2,247,2.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,12,18,0,0,0,0,0,0.02,0.04,0.06,0.02,0.06,Matches
26,Temirlan Anarbekov,kz KAZ,GK,kz Qa?rat Almaty,22-080,2003,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
27,Anderson,br BRA,FW,cy Pafos FC,28-042,1997,5,3,205,2.3,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.7,4,4,7,0,0,0,0,0,0.29,0.04,0.32,0.29,0.32,Matches
28,Leandro Andrade,cv CPV,"FW,MF",az Qaraba?,26-100,1999,6,6,375,4.2,3,0,3,3,0,0,0,0,0.8,0.8,0.3,1.1,6,6,18,0.72,0,0.72,0.72,0.72,0.18,0.07,0.26,0.18,0.26,Matches
29,Fredrik André Bjørkan,no NOR,DF,no Bodø/Glimt,27-134,1998,4,4,345,3.8,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,19,28,22,0,0.26,0.26,0,0.26,0.02,0.18,0.2,0.02,0.2,Matches
30,Robert Andrich,de GER,"DF,MF",de Leverkusen,31-102,1994,3,3,209,2.3,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.3,1,6,1,0,0,0,0,0,0.06,0.05,0.11,0.06,0.11,Matches
31,Andre Annous,eng ENG,FW,eng Arsenal,18-006,2007,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
32,Aaron Anselmino,ar ARG,DF,de Dortmund,20-248,2005,3,2,172,1.9,0,1,1,0,0,0,0,0,0.5,0.5,0.7,1.1,3,12,2,0,0.52,0.52,0,0.52,0.24,0.35,0.59,0.24,0.59,Matches
33,Waldemar Anton,de GER,DF,de Dortmund,29-166,1996,6,6,475,5.3,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.4,4,25,3,0.19,0,0.19,0.19,0.19,0.04,0.03,0.07,0.04,0.07,Matches
34,Ofri Arad,il ISR,MF,kz Qa?rat Almaty,27-113,1998,4,4,292,3.2,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.4,4,20,13,0.31,0,0.31,0.31,0.31,0.09,0.03,0.12,0.09,0.12,Matches
35,Henrique Araújo,pt POR,FW,pt Benfica,23-348,2002,2,0,13,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,4,0,0,0,0,0,1.31,0,1.31,1.31,1.31,Matches
36,Maximiliano Araújo,uy URU,DF,pt Sporting CP,25-321,2000,6,6,508,5.6,1,0,1,1,0,0,2,0,0.1,0.1,0.1,0.2,10,13,22,0.18,0,0.18,0.18,0.18,0.02,0.02,0.04,0.02,0.04,Matches
37,Ronald Araújo,uy URU,DF,es Barcelona,26-301,1999,4,3,239,2.7,0,0,0,0,0,0,2,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,Matches
38,Tomás Araújo,pt POR,DF,pt Benfica,23-231,2002,5,3,298,3.3,0,0,0,0,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
39,Jesús Areso,es ESP,DF,es Athletic Club,26-184,1999,4,3,253,2.8,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,8,9,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches
40,Arthur,br BRA,DF,de Leverkusen,22-291,2003,4,3,318,3.5,0,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
41,Raúl Asencio,es ESP,DF,es Real Madrid,22-323,2003,5,4,345,3.8,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,8,4,0,0,0,0,0,0,0.02,0.03,0,0.03,Matches
42,Pierre-Emerick Aubameyang,ga GAB,FW,fr Marseille,36-198,1989,6,6,527,5.9,3,4,7,3,0,0,0,0,2.3,2.3,1,3.4,9,14,24,0.51,0.68,1.2,0.51,1.2,0.39,0.18,0.57,0.39,0.57,Matches
43,Lynnt Audoor,be BEL,MF,be Club Brugge,22-081,2003,3,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches
44,Carlos Augusto,br BRA,DF,it Inter,26-360,1999,5,3,289,3.2,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.1,3,11,12,0.31,0,0.31,0.31,0.31,0.03,0.02,0.05,0.03,0.05,Matches
45,Sondre Auklend,no NOR,"FW,MF",no Bodø/Glimt,22-206,2003,5,4,362,4,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,10,15,27,0,0,0,0,0,0.11,0.09,0.2,0.11,0.2,Matches
46,Yann Aurel Bisseck,de GER,DF,it Inter,25-034,2000,5,4,386,4.3,0,1,1,0,0,0,1,0,0.2,0.2,0.6,0.8,9,13,9,0,0.23,0.23,0,0.23,0.05,0.14,0.19,0.05,0.19,Matches
47,Fredrik Aursnes,no NOR,"FW,MF",pt Benfica,30-023,1995,6,6,517,5.7,0,1,1,0,0,0,1,0,0.7,0.7,1.3,2.1,2,15,27,0,0.17,0.17,0,0.17,0.12,0.23,0.36,0.12,0.36,Matches
48,N?riman Axundzad?,az AZE,FW,az Qaraba?,21-254,2004,5,1,156,1.7,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,0,1,7,0,0.58,0.58,0,0.58,0.08,0.21,0.29,0.08,0.29,Matches
49,Kaan Ayhan,tr TUR,"MF,FW",tr Galatasaray,31-053,1994,3,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,Matches
50,Youri Baas,nl NED,DF,nl Ajax,22-291,2003,6,6,504,5.6,0,0,0,0,0,0,2,0,0,0,0,0,3,20,3,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
51,Loïc Bade,fr FRA,DF,de Leverkusen,25-266,2000,6,5,427,4.7,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,1,6,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06,Matches
52,Benoît Badiashile,fr FRA,DF,eng Chelsea,24-282,2001,2,2,170,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,Matches
53,Alex Baena,es ESP,MF,es Atlético Madrid,24-166,2001,4,2,157,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,3,10,8,0,0,0,0,0,0.08,0.15,0.23,0.08,0.23,Matches
54,Olzhas Baibek,kz KAZ,MF,kz Qa?rat Almaty,20-325,2005,4,1,154,1.7,1,0,1,1,0,0,0,0,0.5,0.5,0,0.5,0,3,2,0.58,0,0.58,0.58,0.58,0.29,0,0.29,0.29,0.29,Matches
55,Esmir Bajraktarevic,ba BIH,"MF,FW",nl PSV Eindhoven,20-298,2005,3,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,Matches
56,Darryl Bakola,fr FRA,MF,fr Marseille,18-033,2007,1,1,61,0.7,0,1,1,0,0,0,1,0,0,0,0.4,0.4,1,3,3,0,1.48,1.48,0,1.48,0.04,0.62,0.66,0.04,0.66,Matches
57,Alejandro Balde,es ESP,DF,es Barcelona,22-076,2003,5,4,349,3.9,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.5,12,15,41,0,0.26,0.26,0,0.26,0.02,0.12,0.14,0.02,0.14,Matches
58,Leonardo Balerdi,ar ARG,DF,fr Marseille,26-341,1999,4,3,315,3.5,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,2,6,1,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
59,Folarin Balogun,us USA,FW,fr Monaco,24-183,2001,6,6,488,5.4,3,0,3,3,0,0,0,0,3.3,3.3,0.8,4.1,10,3,50,0.55,0,0.55,0.55,0.55,0.6,0.15,0.75,0.6,0.75,Matches
60,Aladji Bamba,fr FRA,MF,fr Monaco,19-172,2006,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Matches
61,Bradley Barcola,fr FRA,FW,fr Paris S-G,23-122,2002,6,6,437,4.9,0,2,2,0,0,1,0,0,2.4,1.6,1.3,2.9,24,24,58,0,0.41,0.41,0,0.41,0.49,0.27,0.76,0.33,0.6,Matches
62,Abdülkerim Bardakc?,tr TUR,DF,tr Galatasaray,31-117,1994,5,5,450,5,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.5,2,15,2,0,0,0,0,0,0.07,0.03,0.1,0.07,0.1,Matches
63,Roony Bardghji,se SWE,FW,es Barcelona,20-048,2005,3,0,26,0.3,0,1,1,0,0,0,0,0,0,0,0.1,0.2,0,1,3,0,3.46,3.46,0,3.46,0.13,0.4,0.53,0.13,0.53,Matches
64,Nicolò Barella,it ITA,MF,it Inter,28-329,1997,5,4,353,3.9,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.6,12,31,13,0,0,0,0,0,0.07,0.09,0.16,0.07,0.16,Matches
65,Harvey Barnes,eng ENG,"FW,MF",eng Newcastle Utd,28-024,1997,6,4,339,3.8,4,1,5,4,0,0,0,0,1.4,1.4,0.7,2.2,19,13,24,1.06,0.27,1.33,1.06,1.33,0.38,0.2,0.58,0.38,0.58,Matches
66,Leandro Barreiro Martins,lu LUX,MF,pt Benfica,25-364,2000,5,3,272,3,2,0,2,2,0,0,0,0,0.8,0.8,0.2,1,2,12,16,0.66,0,0.66,0.66,0.66,0.26,0.08,0.34,0.26,0.34,Matches
67,Enzo Barrenechea,ar ARG,MF,pt Benfica,24-225,2001,6,6,540,6,1,0,1,1,0,0,1,0,0.5,0.5,0.2,0.7,3,28,4,0.17,0,0.17,0.17,0.17,0.08,0.04,0.11,0.08,0.11,Matches
68,Pablo Barrios,es ESP,MF,es Atlético Madrid,22-201,2003,6,6,524,5.8,0,1,1,0,0,0,1,0,0.2,0.2,0.3,0.5,9,36,15,0,0.17,0.17,0,0.17,0.04,0.05,0.08,0.04,0.08,Matches
69,Daniel Bassi,no NOR,"FW,MF",no Bodø/Glimt,,,2,0,67,0.7,1,0,1,1,0,0,0,0,0.9,0.9,0,0.9,3,3,7,1.34,0,1.34,1.34,1.34,1.2,0,1.2,1.2,1.2,Matches
70,Mons Bassouamina,cg CGO,FW,cy Pafos FC,27-219,1998,4,0,92,1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,1,4,0,0,0,0,0,0.1,0.08,0.18,0.1,0.18,Matches
71,Alessandro Bastoni,it ITA,DF,it Inter,26-264,1999,5,5,418,4.6,0,1,1,0,0,0,1,0,0.1,0.1,1.8,1.9,8,23,11,0,0.22,0.22,0,0.22,0.02,0.4,0.42,0.02,0.42,Matches
72,Michy Batshuayi,be BEL,"MF,FW",de Eint Frankfurt,32-092,1993,2,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
73,Toral Bayramov,az AZE,"DF,FW",az Qaraba?,24-313,2001,6,0,100,1.1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches
74,Maximilian Beier,de GER,MF,de Dortmund,23-077,2002,5,4,290,3.2,0,1,1,0,0,0,1,0,1.1,1.1,0.2,1.3,5,6,25,0,0.31,0.31,0,0.31,0.33,0.07,0.4,0.33,0.4,Matches
75,Raoul Bellanova,it ITA,"DF,MF",it Atalanta,25-230,2000,6,5,348,3.9,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,14,11,27,0,0,0,0,0,0.06,0.14,0.2,0.06,0.2,Matches
76,Jobe Bellingham,eng ENG,MF,de Dortmund,20-101,2005,6,3,307,3.4,0,2,2,0,0,0,0,0,0.1,0.1,0.2,0.4,6,13,9,0,0.59,0.59,0,0.59,0.04,0.07,0.11,0.04,0.11,Matches
77,Jude Bellingham,eng ENG,MF,es Real Madrid,22-187,2003,5,3,311,3.5,1,1,2,1,0,0,1,0,1.7,1.7,0.4,2.2,13,21,15,0.29,0.29,0.58,0.29,0.58,0.51,0.13,0.63,0.51,0.63,Matches
78,Jeanuël Belocian,fr FRA,DF,de Leverkusen,20-319,2005,2,1,129,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Matches
79,Eliesse Ben Seghir,ma MAR,"MF,FW",de Leverkusen,20-320,2005,4,1,114,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,4,9,0,0,0,0,0,0.12,0,0.12,0.12,0.12,Matches
80,Ramy Bensebaini,dz ALG,DF,de Dortmund,30-261,1995,5,5,420,4.7,2,0,2,0,2,2,1,0,1.6,0,0,0,3,37,6,0.43,0,0.43,0,0,0.34,0.01,0.34,0,0.01,Matches
81,Rodrigo Bentancur,uy URU,MF,eng Tottenham,28-191,1997,5,5,410,4.6,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.3,0,14,8,0,0.22,0.22,0,0.22,0.04,0.04,0.07,0.04,0.07,Matches
82,Yuri Berchiche,es ESP,DF,es Athletic Club,35-326,1990,3,2,203,2.3,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,22,6,0,0,0,0,0,0.01,0.05,0.06,0.01,0.06,Matches
83,Álex Berenguer,es ESP,FW,es Athletic Club,30-182,1995,5,4,380,4.2,0,1,1,0,0,0,1,0,0.6,0.6,1.4,2,9,14,34,0,0.24,0.24,0,0.24,0.15,0.33,0.48,0.15,0.48,Matches
84,Patrick Berg,no NOR,MF,no Bodø/Glimt,28-039,1997,6,6,540,6,0,1,1,0,0,0,2,0,0.5,0.5,1.5,2,10,46,10,0,0.17,0.17,0,0.17,0.09,0.24,0.33,0.09,0.33,Matches
85,Steven Berghuis,nl NED,FW,nl Ajax,34-014,1991,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
86,Lucas Bergvall,se SWE,MF,eng Tottenham,19-334,2006,5,4,297,3.3,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,9,7,16,0,0,0,0,0,0.04,0.18,0.22,0.04,0.22,Matches
87,Marc Bernal,es ESP,MF,es Barcelona,18-221,2007,2,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Matches
88,Lorenzo Bernasconi,it ITA,"DF,MF",it Atalanta,22-047,2003,4,4,315,3.5,0,0,0,0,0,0,1,0,0,0,0.3,0.4,6,8,10,0,0,0,0,0,0.01,0.09,0.11,0.01,0.11,Matches
89,Sam Beukema,nl NED,DF,it Napoli,27-046,1998,5,5,344,3.8,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,1,18,1,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
90,Giulian Biancone,fr FRA,DF,gr Olympiacos,25-277,2000,4,1,140,1.6,0,0,0,0,0,0,1,0,0,0,0.1,0.1,3,13,1,0,0,0,0,0,0.02,0.07,0.09,0.02,0.09,Matches
91,Pedro Bicalho,br BRA,MF,az Qaraba?,24-254,2001,6,6,501,5.6,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,16,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
92,Mika Biereth,dk DEN,FW,fr Monaco,22-328,2003,6,1,104,1.2,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.4,3,0,16,0,0,0,0,0,0.19,0.12,0.31,0.19,0.31,Matches
93,Tom Bischof,de GER,"DF,MF",de Bayern Munich,20-188,2005,5,0,95,1.1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches
94,Salvador Blopa,pt POR,"FW,DF",pt Sporting CP,18-203,2007,2,0,16,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,1,0,2,0,0,0,0,0,1.05,0,1.05,1.05,1.05,Matches
95,Myron Boadu,nl NED,"MF,FW",nl PSV Eindhoven,24-353,2001,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches
96,Oscar Bobb,no NOR,"FW,MF",eng Manchester City,22-174,2003,3,1,74,0.8,0,0,0,0,0,0,0,0,0,0,0.3,0.3,5,1,3,0,0,0,0,0,0,0.32,0.32,0,0.32,Matches
97,Sacha Boey,fr FRA,DF,de Bayern Munich,25-111,2000,2,0,67,0.7,0,0,0,0,0,0,0,0,0,0,0.1,0.1,3,5,3,0,0,0,0,0,0,0.18,0.18,0,0.18,Matches
98,Adama Boiro,es ESP,DF,es Athletic Club,23-194,2002,4,4,337,3.7,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,5,6,4,0,0,0,0,0,0.03,0.06,0.09,0.03,0.09,Matches
99,Dani Bolt,br BRA,"DF,FW",az Qaraba?,26-198,1999,4,0,47,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,3,2,4,0,0,0,0,0,0.11,0,0.11,0.11,0.11,Matches
100,Ruben van Bommel,nl NED,"MF,FW",nl PSV Eindhoven,21-152,2004,1,1,90,1,1,0,1,1,0,0,0,0,0.4,0.4,0.5,0.9,4,1,8,1,0,1,1,1,0.36,0.54,0.9,0.36,0.9,Matches
101,Ange-Yoan Bonny,fr FRA,FW,it Inter,22-069,2003,6,1,177,2,0,2,2,0,0,0,0,0,0,0,0.9,0.9,7,3,17,0,1.02,1.02,0,1.02,0,0.47,0.47,0,0.47,Matches
102,Kady Borges,br BRA,"MF,FW",az Qaraba?,29-245,1996,4,4,300,3.3,0,0,0,0,0,0,0,0,0.1,0.1,1,1.1,3,13,4,0,0,0,0,0,0.04,0.31,0.34,0.04,0.34,Matches
103,Jan Bo?il,cz CZE,DF,cz Slavia Prague,34-356,1991,2,1,126,1.4,0,0,0,0,0,0,1,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,Matches
104,Sven Botman,nl NED,DF,eng Newcastle Utd,25-355,2000,4,3,285,3.2,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,1,5,1,0,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
105,Sofiane Boufal,ma MAR,"MF,FW",be Union SG,32-107,1993,4,0,83,0.9,0,1,1,0,0,0,0,0,0.2,0.2,0.1,0.3,2,3,5,0,1.08,1.08,0,1.08,0.2,0.14,0.34,0.2,0.34,Matches
106,Rayane Bounida,be BEL,"MF,FW",nl Ajax,19-305,2006,2,1,93,1,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,3,7,11,0,0,0,0,0,0.1,0.41,0.5,0.1,0.5,Matches
107,Aaron Bouwman,nl NED,DF,nl Ajax,18-127,2007,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
108,Conor Bradley,nir NIR,DF,eng Liverpool,22-177,2003,5,1,247,2.7,0,0,0,0,0,0,2,0,0.4,0.4,0.3,0.7,4,16,14,0,0,0,0,0,0.14,0.1,0.24,0.14,0.24,Matches
109,Julian Brandt,de GER,MF,de Dortmund,29-245,1996,5,3,266,3,3,0,3,3,0,0,0,0,1.2,1.2,0.4,1.6,9,16,38,1.02,0,1.02,1.02,1.02,0.41,0.14,0.55,0.41,0.55,Matches
110,Gleison Bremer,br BRA,DF,it Juventus,28-290,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Matches
111,Marco Brescianini,it ITA,"MF,FW",it Atalanta,25-347,2000,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,3,2,0,0,0,0,0,0,0.19,0.28,0.47,0.19,0.47,Matches
112,Nathaniel Brown,de GER,"DF,MF",de Eint Frankfurt,22-200,2003,6,6,519,5.8,0,2,2,0,0,0,1,0,0.1,0.1,0.4,0.5,9,12,16,0,0.35,0.35,0,0.35,0.01,0.07,0.08,0.01,0.08,Matches
113,Sondre Brunstad Fet,no NOR,MF,no Bodø/Glimt,28-350,1997,6,5,382,4.2,2,0,2,1,1,1,0,0,1.8,1,0.5,1.5,2,17,15,0.47,0,0.47,0.24,0.24,0.42,0.11,0.53,0.24,0.34,Matches
114,Tajon Buchanan,ca CAN,"MF,FW",es Villarreal,26-328,1999,5,5,336,3.7,0,0,0,0,0,0,0,0,0.9,0.9,0.2,1.1,10,4,21,0,0,0,0,0,0.24,0.07,0.3,0.24,0.3,Matches
115,Facundo Buonanotte,ar ARG,MF,eng Chelsea,21-010,2004,3,2,163,1.8,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,5,9,11,0,0,0,0,0,0.1,0,0.1,0.1,0.1,Matches
116,Alessandro Buongiorno,it ITA,DF,it Napoli,26-210,1999,5,5,417,4.6,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,1,13,2,0,0,0,0,0,0.03,0.06,0.08,0.03,0.08,Matches
117,Christian Burgess,eng ENG,DF,be Union SG,34-087,1991,6,6,540,6,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,1,13,1,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
118,Jonathan Burkardt,de GER,FW,de Eint Frankfurt,25-175,2000,5,4,341,3.8,2,1,3,2,0,0,1,0,0.8,0.8,0.3,1.2,2,5,13,0.53,0.26,0.79,0.53,0.79,0.22,0.09,0.31,0.22,0.31,Matches
119,Dan Burn,eng ENG,DF,eng Newcastle Utd,33-238,1992,6,6,514,5.7,1,0,1,1,0,0,2,0,0.2,0.2,0.5,0.7,5,15,6,0.18,0,0.18,0.18,0.18,0.04,0.08,0.12,0.04,0.12,Matches
120,Aurélio Buta,pt POR,DF,de Eint Frankfurt,28-326,1997,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,0,2,0,0,0,0,0,0,0.41,0.41,0,0.41,Matches
